EP, 12, 2026090612, 03, AC00,   0, 143N, 1637W,  69,  967, XX,  50, NEQ,   71,   65,   55,   71, 
EP, 12, 2026090612, 03, AC00,   0, 143N, 1637W,  69,  967, XX,  64, NEQ,   47,   43,    0,   43, 
EP, 12, 2026090612, 03, AC00,   6, 149N, 1638W,  59,  974, XX,  34, NEQ,  129,   89,   84,  110, 
EP, 12, 2026090612, 03, AC00,   6, 149N, 1638W,  59,  974, XX,  50, NEQ,   58,   54,   39,   52, 
EP, 12, 2026090612, 03, AC00,  12, 155N, 1639W,  53,  975, XX,  34, NEQ,  112,  116,   81,   96, 
EP, 12, 2026090612, 03, AC00,  12, 155N, 1639W,  53,  975, XX,  50, NEQ,   45,   45,   38,   42, 
EP, 12, 2026090612, 03, AC00,  18, 162N, 1635W,  54,  978, XX,  34, NEQ,  107,  102,   93,  110, 
EP, 12, 2026090612, 03, AC00,  18, 162N, 1635W,  54,  978, XX,  50, NEQ,   47,   39,   47,   43, 
EP, 12, 2026090612, 03, AC00,  24, 170N, 1633W,  57,  976, XX,  34, NEQ,  119,  120,   90,  113, 
EP, 12, 2026090612, 03, AC00,  24, 170N, 1633W,  57,  976, XX,  50, NEQ,   41,   61,   57,   54, 
EP, 12, 2026090612, 03, AC00,  30, 181N, 1626W,  59,  976, XX,  34, NEQ,  146,  128,  102,  101, 
EP, 12, 2026090612, 03, AC00,  30, 181N, 1626W,  59,  976, XX,  50, NEQ,   71,   66,   53,   56, 
EP, 12, 2026090612, 03, AC00,  36, 195N, 1622W,  62,  977, XX,  34, NEQ,  164,  138,   92,  158, 
EP, 12, 2026090612, 03, AC00,  36, 195N, 1622W,  62,  977, XX,  50, NEQ,   78,   73,   55,   61, 
EP, 12, 2026090612, 03, AC00,  42, 209N, 1618W,  67,  977, XX,  34, NEQ,  162,  135,   87,  143, 
EP, 12, 2026090612, 03, AC00,  42, 209N, 1618W,  67,  977, XX,  50, NEQ,   80,   80,   58,   65, 
EP, 12, 2026090612, 03, AC00,  42, 209N, 1618W,  67,  977, XX,  64, NEQ,    0,    0,   47,   40, 
EP, 12, 2026090612, 03, AC00,  48, 226N, 1616W,  66,  978, XX,  34, NEQ,  154,  116,   88,  138, 
EP, 12, 2026090612, 03, AC00,  48, 226N, 1616W,  66,  978, XX,  50, NEQ,   83,   71,   55,   56, 
EP, 12, 2026090612, 03, AC00,  48, 226N, 1616W,  66,  978, XX,  64, NEQ,    0,   34,    0,    0, 
EP, 12, 2026090612, 03, AC00,  54, 240N, 1615W,  61,  980, XX,  34, NEQ,  147,   92,   72,  102, 
EP, 12, 2026090612, 03, AC00,  54, 240N, 1615W,  61,  980, XX,  50, NEQ,   75,   47,    0,   49, 
EP, 12, 2026090612, 03, AC00,  60, 253N, 1616W,  60,  983, XX,  34, NEQ,  110,  100,   67,   77, 
EP, 12, 2026090612, 03, AC00,  60, 253N, 1616W,  60,  983, XX,  50, NEQ,   62,   63,    0,    0, 
EP, 12, 2026090612, 03, AC00,  66, 264N, 1618W,  53,  987, XX,  34, NEQ,  106,  100,   62,   83, 
EP, 12, 2026090612, 03, AC00,  66, 264N, 1618W,  53,  987, XX,  50, NEQ,   50,    0,    0,   41, 
EP, 12, 2026090612, 03, AC00,  72, 271N, 1625W,  49,  989, XX,  34, NEQ,  107,   80,   57,   84, 
EP, 12, 2026090612, 03, AC00,  78, 276N, 1632W,  44,  994, XX,  34, NEQ,  106,   65,    0,   85, 
EP, 12, 2026090612, 03, AC00,  84, 280N, 1644W,  46,  996, XX,  34, NEQ,  117,    0,    0,   71, 
EP, 12, 2026090612, 03, AC00,  90, 280N, 1655W,  48,  998, XX,  34, NEQ,  105,    0,    0,   77, 
EP, 12, 2026090612, 03, AC00,  96, 279N, 1670W,  35, 1000, XX,  34, NEQ,   97,    0,    0,   72, 
EP, 12, 2026090612, 03, AC00, 102, 279N, 1684W,  34, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 108, 281N, 1699W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 114, 282N, 1711W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 120, 284N, 1721W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
