EP, 98, 2026091618,   , BEST,   0, 106N, 1098W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 130,   0,   0,   E,   0,    ,   0,   0, GENESIS024,  ,  0,    ,    0,    0,    0,    0, genesis-num, 024, 
EP, 98, 2026091700,   , BEST,   0, 107N, 1109W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 120,   0,   0,   E,   0,    ,   0,   0, GENESIS024,  ,  0,    ,    0,    0,    0,    0, genesis-num, 024, 
EP, 98, 2026091706,   , BEST,   0, 109N, 1121W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 120,   0,   0,   E,   0,    ,   0,   0, GENESIS024,  ,  0,    ,    0,    0,    0,    0, genesis-num, 024, 
EP, 98, 2026091712,   , BEST,   0, 112N, 1131W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  120, 100,   0,   0,   E,   0,    ,   0,   0, GENESIS024,  ,  0,    ,    0,    0,    0,    0, genesis-num, 024, 
EP, 98, 2026091718,   , BEST,   0, 115N, 1155W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1012,  150, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 024, 
